record_id,产品品名,产地（国家）,产地（市）,产地（省）,优惠到手价,单混,口味,品名,品类一级,品类二级,委托方,序号,序号1,序号2,序号3,标签照片,正常售价,正面图片,生产商,编号,背面图片,规格,采集平台,采集时间,商品链接,外包装图片,箱规,赠品图片,备注,赠品,赠品机制
rec4Uf4jxm,opt0ZoQ3UR,中国,上海,上海,11.16,单,青柠鸭屎香味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,12,image.png,江崎格力高南奉食品(上海)有限公司,20250711-266,,42g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=914169099334&pisk=gpnorAZn04zSbahOwjrW7OOIsMLYMTZQhXIL9kFeuSPb9LiJFWomsXjRvvk-oJlKGp972vPntjFfw7I84k03gXs8aQiLxXDEaYUzwLZ38XlzzgF8JjDETuzIyWF8tkDIsKd9XhHSFkay6CKTMWwtrlszUW5Lg-yTx8WxxzBZFkZettIeWhDSNvPmWJyU3K2Ld8yETz5V3SwdzWlUar54IRZUTXlU3ry7pM5F4Jyq3SwuUMzzLnk4e8jP4WlE3K2QgWlrXMPiYmi2MsnNLVDRk3w7r5kziGDjX8WgyhZCYZm4ExqxU9sFYm2urmzGZ_1Yy2k_50HHxiZ-Iqr4KD9N-W4i80Eq4I-alyoqg-lJpwwm-vo_VzB1ffqotPozo9JnekVum-owpNNxm7hEqrJOjyEqXPrrkEO8Ju2iT0GlKMlZHAn7lDAGgWg8CoynAd73tySrTZ7ZwcSQ3pnVRwazh-VOu0FwduNy-x9DnNT7z-wJ6KvcRwazh-V9nKb1NzybeCC..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&smCaptainPrice=1116&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_0.23505885Xs2brC,,,,,,
recuQC28wOLIAq,opt0ZoQ3UR,中国,上海,上海,6.95,单,牛奶味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-271,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=12404537824&pisk=gCLoyNbHu3SW51vTeK7Sb5MBIynvK7_CGpUdpwBE0tWfpbT-N98DIp48JBRJm6JphXG5yBWHKKBbeTURzwxh3paRUYTd-pAeUQIPeb_hYpJP4zBRvKAeLaSB29BRKwABIjHtWVdWNwsrBA3OH919qN1U4Myd3S51-_Pv-gFwNw_EKSUEXVAWFB5MA_5FgjfdO_5eLT5Vgt1L49JFUiyVs1_FLpJFgi559yyUz652gt1hTy7FLrWV__5U8p7EiIWfTbyg8OYelEkYHFPejUPxB_slQQW0SITOaROj5d4EHE5kiGRzOyzeo_jkuG2uF-IJYCs6yB03ladM0Z5HRfrhKGxeyZ8r3VSfYEJVgLhLAsxHTF_525a6IavhbUS0TXAR-TbcgFlLftLcep8l0fUGvZ8Oba-xcYIdr1vePLV38dRv6UsX-A2Vd3C1u6YI_kXhYgRU0lJJ7y1q9ErQAg5fiOE2yOlCPToHGjc0f0sPG_HtijqQAg5fiOhmilw54s1-B&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=52204835102&smCaptainPrice=695&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_0.23505885Xs2brC,,,,,,
recuQC2NNeZvNB,opt0ZoQ3UR,中国,上海,上海,6.95,单,榛仁巧克力味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-273,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=38056201754&pisk=gsXoyuvh3_R7j3QtyZJ7_caCSvFYL09BcwHpJpLUgE8XJu68VeWcSwD-pMSRiH7dlkZWeM8h-ZLjyUHJUpfHuwMJzz6pKwjFzgdyyu9HTw7yaYLJ9ZjF8LRCweLJ-pjCSoUTBRI5VpOzWPe9ketOZdGrTQupuK-MK3oAKQnNVp9U-mHU6Rj5PM-gB3-e0oxpA3-F8BJ43EtKae7ezIu2jh9e8w7e0I-WvvuEUH-V0EtI8e-yYIS2vhGrLwJUmi8XYAwnLFXFhtzxkOoFsazuV3Ok7g8mIi6947WUCiDegttyZ9WyoIdAn3Ak7BWeQE6PkMWRFINqipsAswfF7rhJz1xGoCCuSYbGPHSHYa2sjEWlxtA5McMFmBYlgTRmYvJ2HeANta4oNU5RoCt2gD26DNLVVT50AqSPWUvy0IeajiRFMTO1erkkQ1sJe67akbLPsHSPTjlNyOkB0kBqOXOycnYtgTLaALTztiZ0mfNWant8WoqmOXOycnYTmocsPQ-X2PC..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=57796646225&smCaptainPrice=695&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_1.23505885Xs2brC,,,,,,
recuQC3bU16VE2,opt0ZoQ3UR,中国,上海,上海,6.95,单,提拉米苏味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-274,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=12404525697&pisk=gkgxykxVGLvDBfUHoEtlIsMwlOAlnVhqFxlCSR2cfYH-_AHmm-cfXPhsOlZm1R4tBAHTnl94oVH-OYW0hnlieRh_UqDM0r216x2Romx4jRCTEf70sragBsu-pNbD3nl1WP46KpYH-j507P9hrK2eqtP4sOTghR_7u5fxBSbB-jl4QsB6t0Th6ftsqis_CAa7F5Vg55ZfcQE7t5a1ll_fVTwz1Pa_Cl17VWPfhGw_5QU76Ww15SZ1PgN0TPwsCPO-NbykB81bINnHimKtVQ68N708MoeIwH7Vo_nRKXhbSNQTHrEAijwR5Ng-XX6sb-tFZRz03jNxQe74llnsozgXFFaIYY3TAyKMgoGt2AzmPCsbdmD0b4rRhiNLk-EIlY1FzbEs24UmldSEZbebvzmk4KqgkxnULotyUAh8nAgYVtpuIDcoluHBEaHaXcg0Pq9WJgPi-23KV92LsiOJwGSac7oW1Y4ldsOIK7eHMFINbuRzwJAJwGSac7P8KIdObGrya&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=51528263269&smCaptainPrice=695&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_2.23505885Xs2brC,,,,,,
recKtDbVAs,opt0ZoQ3UR,中国,上海,上海,11.16,单,玫瑰树莓味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,12,image.png,江崎格力高南奉食品(上海)有限公司,20250711-280,image.png,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=589718066618&pisk=gxdU1Cx57XhEk4AEqNfzblGJgzfKw_-rcXA5raYJyzjht_1z4nTRKLMdAavwfGNSJ6MRa3Sw2M6CtWtzqGxPFMmdAhSyv3SQOQ9B_gxX4aOBNejlqUSOVBOyy77kr33dV2H6JeCRZmibajTpJzc8MzdPKO4GoFV3Z_D1svfpzomjGjTZKwCWSmO5NgshuZNlZ9jhsOjOPJ4HqTVMSGQRrkbutV8GXGVlr7XlSPbcl7jkqw4isZbzqgblrRfGJGjlZ_xkSbuy-UVNl90-6CRhrAasIiLhb7VktbB50bOdWHRwL9jcIOPlCC7FLiYHgc-ecNA6_t6_Pc1Mkdth7slUDwJMu6bywq2P4TRd_G-qi7Q9KHRGUCg-ie1FztflQzVk7ej1IBfmil79Ie9k9HzzZwdBGTSAQ4VRF1AfnKxUyqLGtaxRHQiY9MYkkIpfgXrA8dYV_gW42NA9QQpUq8WhWNSj7VuW8WpOfaWyt8eRIsQNc2_Qe8BhWNSj7Vy8eObA7igCR&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=5020161809927&smCaptainPrice=1116&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_4.23505885Xs2brC,,,,,,
recuQC55gOcTCC,opt0ZoQ3UR,中国,上海,上海,6.95,单,巧克力味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-284,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=12472943335&pisk=gXJ-rCczVq0uf-BiEYG0-uTEFymcHjqy4iT7KJXhrjTAlHiyr07kHWLHYJfBqHsCpETn4axIzepdlh7urTGy9ELBYa9kKb8dRU8RN8mra6_pzZeuE6XWAwBynQ2hr4WpAFXKSVDiI3-Pa9giSZ0ljjX1x7N7-a6bc9jLmeCuC3-PLwZ0RfAX4kKE6MF5AwiAhMsdA9_5RxiAvGQCda1QlSs1lw6BRw1bcMI_RzsCRniAxM2QP6N5cZsCY76CdetjDMlry2QbVw2ps0A-9IGIcCR6HgCR5nhaU8mMePvpVOwLpaBVwux5kJwBHBK_RB7S_obFEa-52ekaUT1pOLXXFqMCCC8vp16tt05WvILFEKiQNNOkr6JVMzN5XTQR1LTbb--AOIpAELgU_nxAP1BDijultTLJ_N5Sgq8pDaYBesa-owAMmL1v5q2v86dBEt9SlAIyndv9BIaGWMVSDmFUT_s2GDTcnPZSfFjAS0HLTW5q0iQiDmFUT_sVDNm-vWPFgm5..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=52203027723&smCaptainPrice=712&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_0.23505885Xs2brC,,,,,,
recuQC67gYB2Js,opt0ZoQ3UR,中国,上海,上海,15.58,单,红酒巧克力味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,23.9,image.png,江崎格力高南奉食品(上海)有限公司,20250711-299,,126g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=632731944214&pisk=glD81uAPVEYk7ceMELOc-ggeFwx0WIjr4og5K923rIgYlDtrr3zoH63nY9VIqDZQpqgH4zmBz2HLlczlr8Or9q3IYzMoKQuLR4u8NTxyaWaKzrBlEW2SAyernbX3rUyKAV2pSFvMI0ozaJTMSrYujI2zvTaCFwVfhkyLViDLZGizLJTdm9OMB0urA1p8AkZXDkqUVkgQPt6bukf7R2a7GZZTbJaIR2ZbGurhdw67AoibulX7ATa7hKZafkZ7R2iXDkUbRAOkJrs7-9hMqbdKGsJr7VMY27UsDCWPE6HFSxiWx9BIHjUL5F4Ad9MY2DHJcRX9tPGar54slKX8pmZKk5cJWT3KAclQMvQWqVgj92ZqgeCLWXio_xPlA_ixpzFsFSppjce8A2NKgFBg28cY6YhyYZiSSzh_UDj9rmFtM5rbGMC7EfmiL5MWeNz0_k3YsbLOeVsynADtBj_gWkfWDnCFT7ZqGHg0nNsWfVqYS3pdT6P20oUMDnCFT7Z4DPxJv65Ugn5..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&smCaptainPrice=1558&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_4.23505885Xs2brC,,,,,,
recuQC6ARfMTqT,opt0ZoQ3UR,中国,上海,上海,15.62,单,草莓香草味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,21.9,image.png,江崎格力高南奉食品(上海)有限公司,20250711-301,,126g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=632731944214&pisk=glD81uAPVEYk7ceMELOc-ggeFwx0WIjr4og5K923rIgYlDtrr3zoH63nY9VIqDZQpqgH4zmBz2HLlczlr8Or9q3IYzMoKQuLR4u8NTxyaWaKzrBlEW2SAyernbX3rUyKAV2pSFvMI0ozaJTMSrYujI2zvTaCFwVfhkyLViDLZGizLJTdm9OMB0urA1p8AkZXDkqUVkgQPt6bukf7R2a7GZZTbJaIR2ZbGurhdw67AoibulX7ATa7hKZafkZ7R2iXDkUbRAOkJrs7-9hMqbdKGsJr7VMY27UsDCWPE6HFSxiWx9BIHjUL5F4Ad9MY2DHJcRX9tPGar54slKX8pmZKk5cJWT3KAclQMvQWqVgj92ZqgeCLWXio_xPlA_ixpzFsFSppjce8A2NKgFBg28cY6YhyYZiSSzh_UDj9rmFtM5rbGMC7EfmiL5MWeNz0_k3YsbLOeVsynADtBj_gWkfWDnCFT7ZqGHg0nNsWfVqYS3pdT6P20oUMDnCFT7Z4DPxJv65Ugn5..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&smCaptainPrice=1558&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_4.23505885Xs2brC,,,,,,
recuQC6XMz6da0,opt0ZoQ3UR,中国,上海,上海,11.4,单,山茶花青提味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,12,image.png,江崎格力高南奉食品(上海)有限公司,20250711-302,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=765886235795&pisk=g7C81g2rPoqu9OOgZ7wmx4sUND4mH-0PzEsStXAHq-svcwaPqz-lMvIh8XvCrwTB9is3z3bQ4MCpcN-oqQwPpiIC831lt8SpAgSJFb4zUptd4nhoZpA5RHdPiTcHquRdRGALjlVgsa7yUBZgjnqkS-AyJbiBODxjcUApPqfpEV_yTBZKoXwg6aSPRAF2ReTbkeYePesBVj_X0eDWAMtWhmT97BtCAMTXhU8nODGWRE_X0FkIFXGIhKTBW0gWPM_bke-XAA9LvngWxXBgrTedhmr58w1vyLK1kRlrZ-fsjs77bXhCMtK9flxxOX1vywC8lCcTKh6wqdx1cScJ9ZTdDdX8XbIdRNWBH6n7rGsfpMTV3kHpX9_lQsJoRY_A93p1NKFLSNdJRM9d3lhMyQXvB_Bz8m_5j3B6aw0TqZpOHd8Xh2HWZObGTd17wc-DQeIvITEtwGsrn1fO6tiMXeD7krHELLTVhysDicg75GYvjzFKLvJ4uEKgkrHELLT2kh48Jvke3r5..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&smCaptainPrice=1140&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_1_4.23505885Xs2brC,,,,,,
recuQC7n6Vc5K2,opt0ZoQ3UR,中国,上海,上海,11.16,单,桂花乌龙味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,12,image.png,江崎格力高南奉食品(上海)有限公司,20250711-304,,42g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=655577121185&pisk=gKWSzAZuw40Wjq0cqzEqhxSIxgvQ1oWQQZnCjGLEUXpRlMQFS_kP2kvBJGY2aBLUZwOC8ZAdULSPl2QAjUElYLLBJEQh8uvyzDwBuMfzqBzoAtsdxH8JLzmliNStUTPkLv9kKpUa7RyZ4gvHpxWXSX0oHh-7Lbdp2Lvx4LKrWRyNqiiy2lSYQ9SK8iKZ9vQpwEpvAEH-pHQpMxKHkYKKeH3YcHYvpvdKpIKvqhcKppQKMxKwf43JwBpvH3x6peQpyosxB3o6A7TlVu-GsA6Q0PD6uvHdh3OYgMYAgjXxQGYtmEHIdUsXN0SJlvHdh6stJ6Y8sm8HUUjJVw2iELdC9TJAerepB1bfdCp_TuARAs_HUtEKwFCPzBXDG4hJfLTW6TQxjxjX9s6XUTUnsiSXyC9VgS4yTL_5sFA8irbCcU7dFI37ue5N0TdfWrkf-B1dUKB8kRsyyA8snlhIcCDBcFrbcXchVzgVQrrWnuRJm3O4cogRtQKDcFrbcXcHwnxWuoZjy6f..&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=4908150145385&smCaptainPrice=1116&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_2_7.23505885Xs2brC,,,,,,
recuQC86VD68dX,opt0ZoQ3UR,中国,上海,上海,11.16,单,茉莉香茶味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,12,image.png,江崎格力高南奉食品(上海)有限公司,20250711-305,,42g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=655577797555&pisk=gQHrzogQ0LpySYHy-o2FuZ9KQM2JRJue5LDQxkmKvM4uEJwF8ViLZXO8Pkcqlr6B28OLL2zqJzN7ETgF-r0UOzY8PqzEy2z5FvGS3y0s8kMSd043-DzYRYMEv9rnx2K8R3dj20eLKFT1Ldi-2MvdBMHzqtXmDkEhtINkZgnBqFT6CpRlmJ8y52wC3a50bl23qzVuinr3bu23tumD0kqCr6Xo-mx4klqh-W4hmZqajy23xuXcnlqOrgXuqtX0kk23q22nC7ioxtr_ZHpx3YqhSIC7W04VK9DkpWawOEBUcorr7PooUdJw9uPzS042rOJzOSmLTvIdLWoo62EiraYUJxomEf0Ml_ao_kosT0vln8M-qfVnIeCnV-aznYcNx9m4UbVKKS7yuPD-mAe0GdxZmx3S2xoCxpqj5rm-EJJMX8yur-rxdEBu8jcnF7edrezK3mDoTgzVJoDxgvhP-6PuDoz60n-I4ThYlkPEE6CLiRE453Z596FuDoz60n5d9SqT0Pt7V&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=4813184128522&smCaptainPrice=1116&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_3_1.23505885Xs2brC,,,,,,
recuQC8mlNVa6V,opt0ZoQ3UR,中国,上海,上海,6.95,单,芝士蛋糕味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-307,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=12404517866&pisk=gqcIzsYHpMjCAoIi-HLN11u5r2VS6FlWgcQSoqEPTTFKf4nrmv5EJUV72qqaL8EyK0wS4c2-TWuEfgntokLnzWE72lno4eVUYaO7b4De-8-hPfg-rzrLaHbnImuATXJ3a_N3Z7K20IRV82Vuw1l_mTb36z4VvQzRplF3zwi78sdq-2qlRgLqBI7Syp45pTE-25ETzzPR9yep5RU4y7CLe6BOXl48w7E8eNeToyIdeuFJ55U7kuC8JJIOWra4wun8wFgtCHQbPpZnRezmnsGW3TLgb_C-1yw9Q4qt-whOgDEYAlCJDWUCio3Lf_C8cxB_sVgeAs0atjibuDROOmg-oYesNGKbqfgt9Y3GAFFj5Ak4dAtdNllUb8cLGadK5WZQHywFJ6nx54H4Cf8viWNLvYPnzZtE5XiE-fgPyOFQTAwjOSdcvukZlbaSZ3Asc43meRG5AgWRgo1MkT__n_a_0FT1ET0BAGl2beNM8JUgRR865MHupP4_0FT1ET2LSyZw5FsKE&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=63155048018&smCaptainPrice=695&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_3_9.23505885Xs2brC,,,,,,
recuQC8FGmnbJ2,opt0ZoQ3UR,中国,上海,上海,6.95,单,红酒巧克力味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-309,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=12404525702&pisk=gObSrsVu2YD7MTDcZ8Fqlq5It_YCXS7Q7thCs1pEzDLRh6BFIguPwWYBp1v24HpUq9tCLtxdzU5PhvBAsLFlTUpBpKBhL7YyUXaB36jzZHyoOZ1dtBJJ88clmO5tzark82Tk-eeaQPzZa_YHJq7XIDDoMBOL8DpJvUYxaUdrBPzNZsGyw55Y7w5KTsAsv2Bp2KLvOK3-23BpDqdHH4dKyBHYGBvvJ2KKJndvZCmKJeBpkndM92nJvQHAMB9vpeKdpsHsFfOQVLf7aCji5wi4q5pqJ2QXNnEVtKBrnZ3NUdLDH2e9SQgMB_pjJ2p1XmTcG_ySSs8l5OONUr35C6CGvn_IHR9hlsQRvsD7MF1f0G-5c83B3aJ2xaLs9zCXPLt9N3l-yOCf9G-fu5UMPUpRYUfE185fPT5ll6lKDUTPch_WWPDJLi51RB_3Kr6191jpcwM54z3wCqVtAjtiRI9aGSinx_wS3Ny4NEVy2IAW0SNjeMxJiI9aGSinx3dDNKPbGYIh.&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=46320434552&smCaptainPrice=712&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_4_8.23505885Xs2brC,,,,,,
recuQC8XW8WHIo,opt0ZoQ3UR,中国,上海,上海,6.95,单,柠檬挞味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,8.5,image.png,江崎格力高南奉食品(上海)有限公司,20250711-311,,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=537260988627&pisk=gEDKzMAFAFYhkv2DKpOGrMgydaxi1CjEYlgCET2u-CgT50tE-HznB_3o4TVSx0Z7eVgkYymW84H85mzh-JOEwV3S4yMnEBu8P2uLO9xeT7a-8PBhK72IVzeEIXXu-ey-Vq2JoEvDnDoUT8TDoPY3mC2b0Ma5rzw158qRj4FhhDoUUzsGPIcsYgnyOI17VztTCuZ8V8aQARtT2oU7FyN551Zb5zwSPzN1fuEfPwZ7PctTmu7QVuwWCGZUmu_IP8ttfPrSCwY85Malejxn9Qh1ONF7aAEL9ri9g9WhIhVCTRU9Kpkt6jUXoPB5FAEK2vK_ntduljz3irg6I9e-fu3TiXLAp4nS0bNtewtnlVG-Pllwy_UxNDcqQWj5OcH8JSMQ6LKmDJESP7hwktqLKfFxpX-P5Dg0JjwEqiLnXShTglN126wnimDzGv9duPV42VFm9EBKlgJmnxHx1Z4Yq6t9X_5zOll6VV2GlMtjolUDvLCPa5-aXrx9X_5zOlrToHKRa_Pwb&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&skuId=5191813647158&smCaptainPrice=695&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_5_2.23505885Xs2brC,,,,,,
recuQCbHskVTDO,opt0ZoQ3UR,中国,上海,上海,12.93,混,抹茶慕斯味+牛奶味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,13.9,image.png,江崎格力高南奉食品(上海)有限公司,20250711-330,image.png,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=682368813224&pisk=gGv414Y14xHq8i9qSgXazzM9LlXx2O8ZRxv1jGx9XlbcnO6a7etOiCGAlGAyPawsDtGOQF7yWZ1fn-TaSaYN1Z0AlU7wkF7bhdOXUNYB7G9XCnbGSh7R5K9wXRSMjFnA5mhWDnBOI2gQQvtvDlDTplpNi_Dlb320sZc5EjXvby0IdvtriiB6q291Cf9dYMwGIsbcE_bRXSjDS12kqaIOjrjgn0-lya2GjRfGqujhARbMSGqlZGjQSPfco_flvabGIOYMqAvWmh2PAsmteLJcjqU0uwKczR2MnAC18oiTQgwAms8B0auhyLj4pwxczR2G8BVPe3-juJK5Hp8FAEMu3e-MvCfyQz0FWL-knCx8u0Xe4QOCgQu0Qa9fP1pcLlDD4t7Vti5bm-YH4hACaLinptWcoC6vfkuX4K8XDL-_j7XVhQ5e39DLoNOWYdSwBVHy8hxps_Jaugz4WgvJadd4S55c2g7I40o60-dRPG5wn5FOZ9IPRmsb65Cc2g7I40PT6_jd4wifc&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&smCaptainPrice=1293&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_3_4.23505885Xs2brC,,48g*2,,,,
recuQCcfXpoZ6l,opt0ZoQ3UR,中国,上海,上海,12.93,混,草莓香草味+牛奶味,格力高百醇注心饼干,休闲零食,饼干曲奇,上海江崎格力高食品有限公司,MC-,MC,,,,13.9,image.png,江崎格力高南奉食品(上海)有限公司,20250711-333,image.png,48g,猫超,1752548792000,https://chaoshi.detail.tmall.com/item.htm?id=682979147989&pisk=gPoa1LGbLhKNRunwiJqVT6tx4tq9Kol2Nhmbn-DxHtVgjoZVgbMYSqTT1-0EOWsXBlTY0jPEM5a_jGGViWc4l5AT1XPq6jP1fmgsYScSg-iscAV0ixPLGciqHiymnjpTGdLIBAEYmQO503MtBtxA2tn4SW43EvjGoPYQxFqt3_AWV3MeSREjKQibcIa7U8s0mPVgxyVLHN2mirjnKWeYn12cjpk39Wj0ni40K92uFiVmi-X3-RwRIRVcjHX3CWV0mocmKAfSIxjUFPvvvDognsXy7SDgTijmjnUba1KF0JszIPutQWRu1D2N27DgTij0a4bUvvk6_gHQX0lzFfthbbkmeq4E06AzMDknjqDd_pqrL2g772RG0Wi_Orng4txiLlParRz1IGcoLx078D9k2lrgsqZthTRsLclsBDkfnwqaf2zrbuxRsSgIUmyqDIKEaxD-oyoV_gJVMJmK8m3NiZzgpJPWLpJjQG3LO-zqjZQY-ueUNdw1kZUgpJPWLp7Aky28L79_C&rdcAreaId=310115104&rdcTimeEffectiveTagType=halfday&searchWord=%25E6%25A0%25BC%25E5%258A%259B%25E9%25AB%2598&smCaptainPrice=1293&smPriceChannel=supermarketSearch&smSourceChannel=supermarketSearch&sourceFrom=supermarket-search&spm=a3204.30010050.item-feeds.d_4_4.23505885Xs2brC,,48g*2,,,,
